tanggal,username,full_text,cleaning,case_folding,hasil_normalisasi,token,stemming_data,sentiment_label_lexicon,manual
Sat Oct 05,Tuannmuda666,@berfirmanlah ya susah juga pak kalu bbm tetep disubsidi utang negara mau segede apalagi kalo bbm ttp subsidi mungkin pengalihan subsidi bbm skrng yang kurang tepat? atau perkembangan kenaikan gaji yg lambat makannya kerasa berat, ya susah juga pak kalu bbm tetep disubsidi utang negara mau segede apalagi kalo bbm ttp subsidi mungkin pengalihan subsidi bbm skrng yang kurang tepat atau perkembangan kenaikan gaji yg lambat makannya kerasa berat, ya susah juga pak kalu bbm tetep disubsidi utang negara mau segede apalagi kalo bbm ttp subsidi mungkin pengalihan subsidi bbm skrng yang kurang tepat atau perkembangan kenaikan gaji yg lambat makannya kerasa berat,ya susah juga pak kalau bahan bakar minyak tetap disubsidi utang negara mau sebesar apalagi kalau bahan bakar minyak tetap subsidi mungkin pengalihan subsidi bahan bakar minyak sekarang yang kurang tepat atau perkembangan kenaikan gaji yang lambat makannya kerasa berat,"['ya', 'susah', 'juga', 'pak', 'kalau', 'bahan', 'bakar', 'minyak', 'tetap', 'disubsidi', 'utang', 'negara', 'mau', 'sebesar', 'apalagi', 'kalau', 'bahan', 'bakar', 'minyak', 'tetap', 'subsidi', 'mungkin', 'pengalihan', 'subsidi', 'bahan', 'bakar', 'minyak', 'sekarang', 'yang', 'kurang', 'tepat', 'atau', 'perkembangan', 'kenaikan', 'gaji', 'yang', 'lambat', 'makannya', 'kerasa', 'berat']",ya susah juga pak kalau bahan bakar minyak tetap subsidi utang negara mau besar apalagi kalau bahan bakar minyak tetap subsidi mungkin alih subsidi bahan bakar minyak sekarang yang kurang tepat atau kembang naik gaji yang lambat makan rasa berat,netral,negatif
Sat Oct 05,KudaJantans,@tempodotco Sangat setuju sih ini subsidi bbm sangat tidak tepat sasaran. Cukup subsidi plat kuning aja sekarang yg nikmati bbm subsidi malah yg punya kendaraan pribadi termasuk mobil belum lagi para penimbun bbm masyarakat yg tidak mampu justru malah tidak punya kendaraan., Sangat setuju sih ini subsidi bbm sangat tidak tepat sasaran Cukup subsidi plat kuning aja sekarang yg nikmati bbm subsidi malah yg punya kendaraan pribadi termasuk mobil belum lagi para penimbun bbm masyarakat yg tidak mampu justru malah tidak punya kendaraan, sangat setuju sih ini subsidi bbm sangat tidak tepat sasaran cukup subsidi plat kuning aja sekarang yg nikmati bbm subsidi malah yg punya kendaraan pribadi termasuk mobil belum lagi para penimbun bbm masyarakat yg tidak mampu justru malah tidak punya kendaraan,sangat setuju sih ini subsidi bahan bakar minyak sangat tidak tepat sasaran cukup subsidi plat kuning saja sekarang yang nikmati bahan bakar minyak subsidi malah yang punya kendaraan pribadi termasuk mobil belum lagi para penimbun bahan bakar minyak masyarakat yang tidak mampu justru malah tidak punya kendaraan,"['sangat', 'setuju', 'sih', 'ini', 'subsidi', 'bahan', 'bakar', 'minyak', 'sangat', 'tidak', 'tepat', 'sasaran', 'cukup', 'subsidi', 'plat', 'kuning', 'saja', 'sekarang', 'yang', 'nikmati', 'bahan', 'bakar', 'minyak', 'subsidi', 'malah', 'yang', 'punya', 'kendaraan', 'pribadi', 'termasuk', 'mobil', 'belum', 'lagi', 'para', 'penimbun', 'bahan', 'bakar', 'minyak', 'masyarakat', 'yang', 'tidak', 'mampu', 'justru', 'malah', 'tidak', 'punya', 'kendaraan']",sangat tuju sih ini subsidi bahan bakar minyak sangat tidak tepat sasar cukup subsidi plat kuning saja sekarang yang nikmat bahan bakar minyak subsidi malah yang punya kendara pribadi masuk mobil belum lagi para timbun bahan bakar minyak masyarakat yang tidak mampu justru malah tidak punya kendara,netral,negatif
Sat Oct 05,Rizki94a,@bercakap_id @Ccookk_ Loh Di kota maju saja banyak Dengan pakai transportasi publik berarti ikut berkontribusi mengurangi polusi macet yg katanya rugi triliunan rupiah Mengurangi beban subsidi BBM yg tdk tepat sasaran triliunan rupiah dalam 1 tahun terbuang https://t.co/8ZM8CinJki,  Loh Di kota maju saja banyak Dengan pakai transportasi publik berarti ikut berkontribusi mengurangi polusi macet yg katanya rugi triliunan rupiah Mengurangi beban subsidi BBM yg tdk tepat sasaran triliunan rupiah dalam  tahun terbuang ,  loh di kota maju saja banyak dengan pakai transportasi publik berarti ikut berkontribusi mengurangi polusi macet yg katanya rugi triliunan rupiah mengurangi beban subsidi bbm yg tdk tepat sasaran triliunan rupiah dalam  tahun terbuang ,lah di kota maju saja banyak dengan pakai transportasi publik berarti ikut berkontribusi mengurangi polusi macet yang katanya rugi triliunan rupiah mengurangi beban subsidi bahan bakar minyak yang tidak tepat sasaran triliunan rupiah dalam tahun terbuang,"['lah', 'di', 'kota', 'maju', 'saja', 'banyak', 'dengan', 'pakai', 'transportasi', 'publik', 'berarti', 'ikut', 'berkontribusi', 'mengurangi', 'polusi', 'macet', 'yang', 'katanya', 'rugi', 'triliunan', 'rupiah', 'mengurangi', 'beban', 'subsidi', 'bahan', 'bakar', 'minyak', 'yang', 'tidak', 'tepat', 'sasaran', 'triliunan', 'rupiah', 'dalam', 'tahun', 'terbuang']",lah di kota maju saja banyak dengan pakai transportasi publik arti ikut kontribusi kurang polusi macet yang kata rugi triliun rupiah kurang beban subsidi bahan bakar minyak yang tidak tepat sasar triliun rupiah dalam tahun buang,netral,positif
Fri Oct 04,rorotiffani,Pertamina Patra Niaga terus memperluas sosialisasi pendaftaran QR Code bagi konsumen Pertalite di berbagai daerah seperti Banten Jabodetabek Karawang Bandung dan Cirebon untuk memastikan penggunaan BBM subsidi yang tepat sasaran. https://t.co/fulpHUxCwb,Pertamina Patra Niaga terus memperluas sosialisasi pendaftaran QR Code bagi konsumen Pertalite di berbagai daerah seperti Banten Jabodetabek Karawang Bandung dan Cirebon untuk memastikan penggunaan BBM subsidi yang tepat sasaran ,pertamina patra niaga terus memperluas sosialisasi pendaftaran qr code bagi konsumen pertalite di berbagai daerah seperti banten jabodetabek karawang bandung dan cirebon untuk memastikan penggunaan bbm subsidi yang tepat sasaran ,pertamina patra niaga terus memperluas sosialisasi pendaftaran qr code bagi konsumen pertalite di berbagai daerah seperti banten jabodetabek karawang bandung dan cirebon untuk memastikan penggunaan bahan bakar minyak subsidi yang tepat sasaran,"['pertamina', 'patra', 'niaga', 'terus', 'memperluas', 'sosialisasi', 'pendaftaran', 'qr', 'code', 'bagi', 'konsumen', 'pertalite', 'di', 'berbagai', 'daerah', 'seperti', 'banten', 'jabodetabek', 'karawang', 'bandung', 'dan', 'cirebon', 'untuk', 'memastikan', 'penggunaan', 'bahan', 'bakar', 'minyak', 'subsidi', 'yang', 'tepat', 'sasaran']",pertamina patra niaga terus luas sosialisasi daftar qr code bagi konsumen pertalite di bagai daerah seperti banten jabodetabek karawang bandung dan cirebon untuk pasti guna bahan bakar minyak subsidi yang tepat sasar,netral,negatif
Fri Oct 04,Kiranaituayu,Pertamina Patra Niaga terus lakukan sosialisasi terutama untuk wilayah jawa barat guna pastikan penggunaan BBM subsidi agar bisa tepat sasaran @ptm_patraniaga https://t.co/OIfRIB8xtc,Pertamina Patra Niaga terus lakukan sosialisasi terutama untuk wilayah jawa barat guna pastikan penggunaan BBM subsidi agar bisa tepat sasaran  ,pertamina patra niaga terus lakukan sosialisasi terutama untuk wilayah jawa barat guna pastikan penggunaan bbm subsidi agar bisa tepat sasaran  ,pertamina patra niaga terus lakukan sosialisasi terutama untuk wilayah jawa barat guna pastikan penggunaan bahan bakar minyak subsidi agar bisa tepat sasaran,"['pertamina', 'patra', 'niaga', 'terus', 'lakukan', 'sosialisasi', 'terutama', 'untuk', 'wilayah', 'jawa', 'barat', 'guna', 'pastikan', 'penggunaan', 'bahan', 'bakar', 'minyak', 'subsidi', 'agar', 'bisa', 'tepat', 'sasaran']",pertamina patra niaga terus laku sosialisasi utama untuk wilayah jawa barat guna pasti guna bahan bakar minyak subsidi agar bisa tepat sasar,netral,netral
Fri Oct 04,carson_rut5560,Pertamina terus menggencarkan upaya sosialisasi dan pendaftaran QR Code Pertalite kepada masyarakat khususnya pengguna BBM subsidi. Langkah ini dilakukan untuk memastikan Program Subsidi Tepat Sasaran dari pemerintah dapat terlaksana dengan baik https://t.co/YfBHRKdpeW,Pertamina terus menggencarkan upaya sosialisasi dan pendaftaran QR Code Pertalite kepada masyarakat khususnya pengguna BBM subsidi Langkah ini dilakukan untuk memastikan Program Subsidi Tepat Sasaran dari pemerintah dapat terlaksana dengan baik ,pertamina terus menggencarkan upaya sosialisasi dan pendaftaran qr code pertalite kepada masyarakat khususnya pengguna bbm subsidi langkah ini dilakukan untuk memastikan program subsidi tepat sasaran dari pemerintah dapat terlaksana dengan baik ,pertamina terus menggencarkan upaya sosialisasi dan pendaftaran qr code pertalite kepada masyarakat khususnya pengguna bahan bakar minyak subsidi langkah ini dilakukan untuk memastikan program subsidi tepat sasaran dari pemerintah dapat terlaksana dengan baik,"['pertamina', 'terus', 'menggencarkan', 'upaya', 'sosialisasi', 'dan', 'pendaftaran', 'qr', 'code', 'pertalite', 'kepada', 'masyarakat', 'khususnya', 'pengguna', 'bahan', 'bakar', 'minyak', 'subsidi', 'langkah', 'ini', 'dilakukan', 'untuk', 'memastikan', 'program', 'subsidi', 'tepat', 'sasaran', 'dari', 'pemerintah', 'dapat', 'terlaksana', 'dengan', 'baik']",pertamina terus gencar upaya sosialisasi dan daftar qr code pertalite kepada masyarakat khusus guna bahan bakar minyak subsidi langkah ini laku untuk pasti program subsidi tepat sasar dari perintah dapat laksana dengan baik,netral,netral
Fri Oct 04,cnbcindonesia,Video: Penerapan BBM Subsidi Tepat Sasaran Dimulai di Era Prabowo https://t.co/XgFkl7g9nQ,Video Penerapan BBM Subsidi Tepat Sasaran Dimulai di Era Prabowo ,video penerapan bbm subsidi tepat sasaran dimulai di era prabowo ,video penerapan bahan bakar minyak subsidi tepat sasaran dimulai di era prabowo,"['video', 'penerapan', 'bahan', 'bakar', 'minyak', 'subsidi', 'tepat', 'sasaran', 'dimulai', 'di', 'era', 'prabowo']",video terap bahan bakar minyak subsidi tepat sasar mulai di era prabowo,netral,positif
Fri Oct 04,kopiwungkul,@tempodotco Lagi2 kelas menengah yang bakal nanggung beban tambahan. Subsidi BBM tidak tepat sasaran? Emang selama ini BLT/bansos tepat sasaran?, Lagi kelas menengah yang bakal nanggung beban tambahan Subsidi BBM tidak tepat sasaran Emang selama ini BLTbansos tepat sasaran, lagi kelas menengah yang bakal nanggung beban tambahan subsidi bbm tidak tepat sasaran emang selama ini bltbansos tepat sasaran,lagi kelas menengah yang bakal menanggung beban tambahan subsidi bahan bakar minyak tidak tepat sasaran memang selama ini bltbansos tepat sasaran,"['lagi', 'kelas', 'menengah', 'yang', 'bakal', 'menanggung', 'beban', 'tambahan', 'subsidi', 'bahan', 'bakar', 'minyak', 'tidak', 'tepat', 'sasaran', 'memang', 'selama', 'ini', 'bltbansos', 'tepat', 'sasaran']",lagi kelas tengah yang bakal tanggung beban tambah subsidi bahan bakar minyak tidak tepat sasar memang lama ini bltbansos tepat sasar,netral,negatif
Fri Oct 04,kumparan,Menteri ESDM Bahlil Lahadalia masih mematangkan kajian agar BBM subsidi tepat sasaran. #bisnisupdate #update #bisnis #text https://t.co/OZZq4nL8Hb,Menteri ESDM Bahlil Lahadalia masih mematangkan kajian agar BBM subsidi tepat sasaran bisnisupdate update bisnis text ,menteri esdm bahlil lahadalia masih mematangkan kajian agar bbm subsidi tepat sasaran bisnisupdate update bisnis text ,menteri energi dan sumber daya mineral bahlil lahadalia masih mematangkan kajian agar bahan bakar minyak subsidi tepat sasaran bisnisupdate pembaruan bisnis text,"['menteri', 'energi', 'dan', 'sumber', 'daya', 'mineral', 'bahlil', 'lahadalia', 'masih', 'mematangkan', 'kajian', 'agar', 'bahan', 'bakar', 'minyak', 'subsidi', 'tepat', 'sasaran', 'bisnisupdate', 'pembaruan', 'bisnis', 'text']",menteri energi dan sumber daya mineral bahlil lahadalia masih matang kaji agar bahan bakar minyak subsidi tepat sasar bisnisupdate baru bisnis text,netral,negatif
Fri Oct 04,achmadnas99,Setuju dengan rencana pengalihan subsidi: BBM LPG TDL BPJS BPIH dll. Syarat; 1. Tepat sasaran 2. Realisasi Tukin 80% Cocok mboten Bu @anna_hasbie ?,Setuju dengan rencana pengalihan subsidi BBM LPG TDL BPJS BPIH dll Syarat  Tepat sasaran  Realisasi Tukin  Cocok mboten Bu  ,setuju dengan rencana pengalihan subsidi bbm lpg tdl bpjs bpih dll syarat  tepat sasaran  realisasi tukin  cocok mboten bu  ,setuju dengan rencana pengalihan subsidi bahan bakar minyak lpg tarif dasar listrik badan penyelenggara jaminan sosial bpih dan lain lain syarat tepat sasaran realisasi tukin cocok tidak bu,"['setuju', 'dengan', 'rencana', 'pengalihan', 'subsidi', 'bahan', 'bakar', 'minyak', 'lpg', 'tarif', 'dasar', 'listrik', 'badan', 'penyelenggara', 'jaminan', 'sosial', 'bpih', 'dan', 'lain', 'lain', 'syarat', 'tepat', 'sasaran', 'realisasi', 'tukin', 'cocok', 'tidak', 'bu']",tuju dengan rencana alih subsidi bahan bakar minyak lpg tarif dasar listrik badan selenggara jamin sosial bpih dan lain lain syarat tepat sasar realisasi tukin cocok tidak bu,netral,netral
Fri Oct 04,ballambinlove,@tempodotco Tanda subsidi gaknajan ada lagi karena BLT tsb belumntentu tepat sasaran bisa cuma beberapa bulan lalu menghilang dari danbakan bekinbbm harga non subsidi bisa menyusul harga beras bajalntermahalnharga BBM di Asean, Tanda subsidi gaknajan ada lagi karena BLT tsb belumntentu tepat sasaran bisa cuma beberapa bulan lalu menghilang dari danbakan bekinbbm harga non subsidi bisa menyusul harga beras bajalntermahalnharga BBM di Asean, tanda subsidi gaknajan ada lagi karena blt tsb belumntentu tepat sasaran bisa cuma beberapa bulan lalu menghilang dari danbakan bekinbbm harga non subsidi bisa menyusul harga beras bajalntermahalnharga bbm di asean,tanda subsidi gaknajan ada lagi karena bantuan langsung tunai tersebut belumntentu tepat sasaran bisa cuma beberapa bulan lalu menghilang dari danbakan bekinbbm harga non subsidi bisa menyusul harga beras bajalntermahalnharga bahan bakar minyak di asean,"['tanda', 'subsidi', 'gaknajan', 'ada', 'lagi', 'karena', 'bantuan', 'langsung', 'tunai', 'tersebut', 'belumntentu', 'tepat', 'sasaran', 'bisa', 'cuma', 'beberapa', 'bulan', 'lalu', 'menghilang', 'dari', 'danbakan', 'bekinbbm', 'harga', 'non', 'subsidi', 'bisa', 'menyusul', 'harga', 'beras', 'bajalntermahalnharga', 'bahan', 'bakar', 'minyak', 'di', 'asean']",tanda subsidi gaknajan ada lagi karena bantu langsung tunai sebut belumntentu tepat sasar bisa cuma beberapa bulan lalu hilang dari danbakan bekinbbm harga non subsidi bisa susul harga beras bajalntermahalnharga bahan bakar minyak di asean,netral,positif
Fri Oct 04,politikana,Argumennya: Terobosan itu dinilai sebagai jalan keluar karena skema subsidi energi di Indonesia selama ini tidak tepat sasaran. Bullshit kl masi bicara soal sasaran krn ketiadaan transum yg layak adalah bukti kegagalan pemerintah. Semua warga jadi layak dpt subsidi BBM.,Argumennya Terobosan itu dinilai sebagai jalan keluar karena skema subsidi energi di Indonesia selama ini tidak tepat sasaran Bullshit kl masi bicara soal sasaran krn ketiadaan transum yg layak adalah bukti kegagalan pemerintah Semua warga jadi layak dpt subsidi BBM,argumennya terobosan itu dinilai sebagai jalan keluar karena skema subsidi energi di indonesia selama ini tidak tepat sasaran bullshit kl masi bicara soal sasaran krn ketiadaan transum yg layak adalah bukti kegagalan pemerintah semua warga jadi layak dpt subsidi bbm,argumennya terobosan itu dinilai sebagai jalan keluar karena skema subsidi energi di indonesia selama ini tidak tepat sasaran bullshit kalau masih bicara soal sasaran karena ketiadaan transum yang layak adalah bukti kegagalan pemerintah semua warga jadi layak dapat subsidi bahan bakar minyak,"['argumennya', 'terobosan', 'itu', 'dinilai', 'sebagai', 'jalan', 'keluar', 'karena', 'skema', 'subsidi', 'energi', 'di', 'indonesia', 'selama', 'ini', 'tidak', 'tepat', 'sasaran', 'bullshit', 'kalau', 'masih', 'bicara', 'soal', 'sasaran', 'karena', 'ketiadaan', 'transum', 'yang', 'layak', 'adalah', 'bukti', 'kegagalan', 'pemerintah', 'semua', 'warga', 'jadi', 'layak', 'dapat', 'subsidi', 'bahan', 'bakar', 'minyak']",argumen terobos itu nilai bagai jalan keluar karena skema subsidi energi di indonesia lama ini tidak tepat sasar bullshit kalau masih bicara soal sasar karena tiada transum yang layak adalah bukti gagal perintah semua warga jadi layak dapat subsidi bahan bakar minyak,negatif,positif
Thu Oct 03,athleftic,Hingga kini sudah 55 juta kendaraan terdaftar di sistem QR Code Pertalite. Pertamina Patra Niaga terus mengedukasi masyarakat untuk segera mendaftar agar penyaluran subsidi BBM lebih tepat sasaran dan menghindari penyelewengan. https://t.co/gyKckGHVP0,Hingga kini sudah  juta kendaraan terdaftar di sistem QR Code Pertalite Pertamina Patra Niaga terus mengedukasi masyarakat untuk segera mendaftar agar penyaluran subsidi BBM lebih tepat sasaran dan menghindari penyelewengan ,hingga kini sudah  juta kendaraan terdaftar di sistem qr code pertalite pertamina patra niaga terus mengedukasi masyarakat untuk segera mendaftar agar penyaluran subsidi bbm lebih tepat sasaran dan menghindari penyelewengan ,hingga kini sudah juta kendaraan terdaftar di sistem qr code pertalite pertamina patra niaga terus mengedukasi masyarakat untuk segera mendaftar agar penyaluran subsidi bahan bakar minyak lebih tepat sasaran dan menghindari penyelewengan,"['hingga', 'kini', 'sudah', 'juta', 'kendaraan', 'terdaftar', 'di', 'sistem', 'qr', 'code', 'pertalite', 'pertamina', 'patra', 'niaga', 'terus', 'mengedukasi', 'masyarakat', 'untuk', 'segera', 'mendaftar', 'agar', 'penyaluran', 'subsidi', 'bahan', 'bakar', 'minyak', 'lebih', 'tepat', 'sasaran', 'dan', 'menghindari', 'penyelewengan']",hingga kini sudah juta kendara daftar di sistem qr code pertalite pertamina patra niaga terus edukasi masyarakat untuk segera daftar agar salur subsidi bahan bakar minyak lebih tepat sasar dan hindar seleweng,netral,negatif
Thu Oct 03,lyonamadeena,@zalicylicacid @pertamina Itu guna nya agar bbm subsidi bisa tepat sasaran mksdnya agar bisa mempermudah buat orang2 yang membutuhkan kan bbm subsidi kalo ada masalah sama apk nya bisa dimuat ulang atau gak bisa ke cs 135 aja,  Itu guna nya agar bbm subsidi bisa tepat sasaran mksdnya agar bisa mempermudah buat orang yang membutuhkan kan bbm subsidi kalo ada masalah sama apk nya bisa dimuat ulang atau gak bisa ke cs  aja,  itu guna nya agar bbm subsidi bisa tepat sasaran mksdnya agar bisa mempermudah buat orang yang membutuhkan kan bbm subsidi kalo ada masalah sama apk nya bisa dimuat ulang atau gak bisa ke cs  aja,itu guna nya agar bahan bakar minyak subsidi bisa tepat sasaran maksudnya agar bisa mempermudah buat orang yang membutuhkan kan bahan bakar minyak subsidi kalau ada masalah sama apakah nya bisa dimuat ulang atau tidak bisa ke rekan saja,"['itu', 'guna', 'nya', 'agar', 'bahan', 'bakar', 'minyak', 'subsidi', 'bisa', 'tepat', 'sasaran', 'maksudnya', 'agar', 'bisa', 'mempermudah', 'buat', 'orang', 'yang', 'membutuhkan', 'kan', 'bahan', 'bakar', 'minyak', 'subsidi', 'kalau', 'ada', 'masalah', 'sama', 'apakah', 'nya', 'bisa', 'dimuat', 'ulang', 'atau', 'tidak', 'bisa', 'ke', 'rekan', 'saja']",itu guna nya agar bahan bakar minyak subsidi bisa tepat sasar maksud agar bisa mudah buat orang yang butuh kan bahan bakar minyak subsidi kalau ada masalah sama apakah nya bisa muat ulang atau tidak bisa ke rekan saja,netral,positif
